geometry,count,time
"POLYGON ((70.7784697 -143.9621676, 71.88546198666667 -143.9621676, 71.88546198666667 -141.56294844, 70.7784697 -141.56294844, 70.7784697 -143.9621676))",103,2022-12-31T16:27:11.000Z
"POLYGON ((70.7784697 -141.56294844, 71.88546198666667 -141.56294844, 71.88546198666667 -139.16372928, 70.7784697 -139.16372928, 70.7784697 -141.56294844))",47,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -139.16372928, 71.88546198666667 -139.16372928, 71.88546198666667 -136.76451012, 70.7784697 -136.76451012, 70.7784697 -139.16372928))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -136.76451012, 71.88546198666667 -136.76451012, 71.88546198666667 -134.36529096, 70.7784697 -134.36529096, 70.7784697 -136.76451012))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -134.36529096, 71.88546198666667 -134.36529096, 71.88546198666667 -131.9660718, 70.7784697 -131.9660718, 70.7784697 -134.36529096))",74,2022-12-30T02:25:12.000Z
"POLYGON ((70.7784697 -131.9660718, 71.88546198666667 -131.9660718, 71.88546198666667 -129.56685264, 70.7784697 -129.56685264, 70.7784697 -131.9660718))",59,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -129.56685264, 71.88546198666667 -129.56685264, 71.88546198666667 -127.16763348, 70.7784697 -127.16763348, 70.7784697 -129.56685264))",116,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -127.16763348, 71.88546198666667 -127.16763348, 71.88546198666667 -124.76841432, 70.7784697 -124.76841432, 70.7784697 -127.16763348))",86,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -124.76841432, 71.88546198666667 -124.76841432, 71.88546198666667 -122.36919516, 70.7784697 -122.36919516, 70.7784697 -124.76841432))",114,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -122.36919516, 71.88546198666667 -122.36919516, 71.88546198666667 -119.969976, 70.7784697 -119.969976, 70.7784697 -122.36919516))",129,2022-12-31T01:27:36.000Z
"POLYGON ((70.7784697 -119.969976, 71.88546198666667 -119.969976, 71.88546198666667 -117.57075684, 70.7784697 -117.57075684, 70.7784697 -119.969976))",99,2022-12-31T01:27:36.000Z
"POLYGON ((70.7784697 -117.57075684, 71.88546198666667 -117.57075684, 71.88546198666667 -115.17153768, 70.7784697 -115.17153768, 70.7784697 -117.57075684))",107,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -115.17153768, 71.88546198666667 -115.17153768, 71.88546198666667 -112.77231852, 70.7784697 -112.77231852, 70.7784697 -115.17153768))",118,2022-12-28T01:03:05.000Z
"POLYGON ((70.7784697 -112.77231852, 71.88546198666667 -112.77231852, 71.88546198666667 -110.37309936, 70.7784697 -110.37309936, 70.7784697 -112.77231852))",90,2022-12-28T01:03:05.000Z
"POLYGON ((70.7784697 -110.37309936, 71.88546198666667 -110.37309936, 71.88546198666667 -107.9738802, 70.7784697 -107.9738802, 70.7784697 -110.37309936))",75,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -107.9738802, 71.88546198666667 -107.9738802, 71.88546198666667 -105.57466104, 70.7784697 -105.57466104, 70.7784697 -107.9738802))",45,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -105.57466104, 71.88546198666667 -105.57466104, 71.88546198666667 -103.17544188, 70.7784697 -103.17544188, 70.7784697 -105.57466104))",45,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -103.17544188, 71.88546198666667 -103.17544188, 71.88546198666667 -100.77622272, 70.7784697 -100.77622272, 70.7784697 -103.17544188))",97,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -100.77622272, 71.88546198666667 -100.77622272, 71.88546198666667 -98.37700356000001, 70.7784697 -98.37700356000001, 70.7784697 -100.77622272))",118,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -98.37700356000001, 71.88546198666667 -98.37700356000001, 71.88546198666667 -95.9777844, 70.7784697 -95.9777844, 70.7784697 -98.37700356000001))",131,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -95.9777844, 71.88546198666667 -95.9777844, 71.88546198666667 -93.57856524, 70.7784697 -93.57856524, 70.7784697 -95.9777844))",160,2022-12-28T12:44:45.000Z
"POLYGON ((70.7784697 -93.57856524, 71.88546198666667 -93.57856524, 71.88546198666667 -91.17934608, 70.7784697 -91.17934608, 70.7784697 -93.57856524))",125,2022-12-28T12:44:45.000Z
"POLYGON ((70.7784697 -91.17934608, 71.88546198666667 -91.17934608, 71.88546198666667 -88.78012692000001, 70.7784697 -88.78012692000001, 70.7784697 -91.17934608))",129,2022-12-30T12:28:08.000Z
"POLYGON ((70.7784697 -88.78012692000001, 71.88546198666667 -88.78012692000001, 71.88546198666667 -86.38090776000001, 70.7784697 -86.38090776000001, 70.7784697 -88.78012692000001))",109,2022-12-30T12:28:08.000Z
"POLYGON ((70.7784697 -86.38090776000001, 71.88546198666667 -86.38090776000001, 71.88546198666667 -83.98168860000001, 70.7784697 -83.98168860000001, 70.7784697 -86.38090776000001))",87,2022-12-30T12:28:08.000Z
"POLYGON ((70.7784697 -83.98168860000001, 71.88546198666667 -83.98168860000001, 71.88546198666667 -81.58246944000001, 70.7784697 -81.58246944000001, 70.7784697 -83.98168860000001))",57,2022-12-30T12:28:08.000Z
"POLYGON ((70.7784697 -81.58246944000001, 71.88546198666667 -81.58246944000001, 71.88546198666667 -79.18325028000001, 70.7784697 -79.18325028000001, 70.7784697 -81.58246944000001))",32,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -79.18325028000001, 71.88546198666667 -79.18325028000001, 71.88546198666667 -76.78403112000001, 70.7784697 -76.78403112000001, 70.7784697 -79.18325028000001))",96,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -76.78403112000001, 71.88546198666667 -76.78403112000001, 71.88546198666667 -74.38481196000001, 70.7784697 -74.38481196000001, 70.7784697 -76.78403112000001))",100,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -74.38481196000001, 71.88546198666667 -74.38481196000001, 71.88546198666667 -71.98559280000001, 70.7784697 -71.98559280000001, 70.7784697 -74.38481196000001))",100,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -71.98559280000001, 71.88546198666667 -71.98559280000001, 71.88546198666667 -69.58637364000001, 70.7784697 -69.58637364000001, 70.7784697 -71.98559280000001))",102,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -69.58637364000001, 71.88546198666667 -69.58637364000001, 71.88546198666667 -67.18715448, 70.7784697 -67.18715448, 70.7784697 -69.58637364000001))",37,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -67.18715448, 71.88546198666667 -67.18715448, 71.88546198666667 -64.78793532, 70.7784697 -64.78793532, 70.7784697 -67.18715448))",37,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -64.78793532, 71.88546198666667 -64.78793532, 71.88546198666667 -62.38871616000002, 70.7784697 -62.38871616000002, 70.7784697 -64.78793532))",33,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -62.38871616000002, 71.88546198666667 -62.38871616000002, 71.88546198666667 -59.98949700000001, 70.7784697 -59.98949700000001, 70.7784697 -62.38871616000002))",43,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -59.98949700000001, 71.88546198666667 -59.98949700000001, 71.88546198666667 -57.59027784000001, 70.7784697 -57.59027784000001, 70.7784697 -59.98949700000001))",47,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -57.59027784000001, 71.88546198666667 -57.59027784000001, 71.88546198666667 -55.19105868000001, 70.7784697 -55.19105868000001, 70.7784697 -57.59027784000001))",110,2022-12-28T20:48:38.000Z
"POLYGON ((70.7784697 -55.19105868000001, 71.88546198666667 -55.19105868000001, 71.88546198666667 -52.79183952000001, 70.7784697 -52.79183952000001, 70.7784697 -55.19105868000001))",149,2022-12-28T20:48:38.000Z
"POLYGON ((70.7784697 -52.79183952000001, 71.88546198666667 -52.79183952000001, 71.88546198666667 -50.39262036000002, 70.7784697 -50.39262036000002, 70.7784697 -52.79183952000001))",150,2022-12-31T09:52:00.000Z
"POLYGON ((70.7784697 -50.39262036000002, 71.88546198666667 -50.39262036000002, 71.88546198666667 -47.99340120000002, 70.7784697 -47.99340120000002, 70.7784697 -50.39262036000002))",200,2022-12-31T09:52:00.000Z
"POLYGON ((70.7784697 -47.99340120000002, 71.88546198666667 -47.99340120000002, 71.88546198666667 -45.59418204000002, 70.7784697 -45.59418204000002, 70.7784697 -47.99340120000002))",136,2022-12-31T09:52:00.000Z
"POLYGON ((70.7784697 -45.59418204000002, 71.88546198666667 -45.59418204000002, 71.88546198666667 -43.19496288000002, 70.7784697 -43.19496288000002, 70.7784697 -45.59418204000002))",132,2022-12-31T09:52:00.000Z
"POLYGON ((70.7784697 -43.19496288000002, 71.88546198666667 -43.19496288000002, 71.88546198666667 -40.79574372000002, 70.7784697 -40.79574372000002, 70.7784697 -43.19496288000002))",98,2022-12-30T09:10:50.000Z
"POLYGON ((70.7784697 -40.79574372000002, 71.88546198666667 -40.79574372000002, 71.88546198666667 -38.39652456000002, 70.7784697 -38.39652456000002, 70.7784697 -40.79574372000002))",118,2022-12-30T09:10:50.000Z
"POLYGON ((70.7784697 -38.39652456000002, 71.88546198666667 -38.39652456000002, 71.88546198666667 -35.99730540000002, 70.7784697 -35.99730540000002, 70.7784697 -38.39652456000002))",167,2022-12-30T09:10:50.000Z
"POLYGON ((70.7784697 -35.99730540000002, 71.88546198666667 -35.99730540000002, 71.88546198666667 -33.59808624000001, 70.7784697 -33.59808624000001, 70.7784697 -35.99730540000002))",163,2022-12-30T09:10:50.000Z
"POLYGON ((70.7784697 -33.59808624000001, 71.88546198666667 -33.59808624000001, 71.88546198666667 -31.19886708000001, 70.7784697 -31.19886708000001, 70.7784697 -33.59808624000001))",195,2022-12-30T09:10:50.000Z
"POLYGON ((70.7784697 -31.19886708000001, 71.88546198666667 -31.19886708000001, 71.88546198666667 -28.79964792000001, 70.7784697 -28.79964792000001, 70.7784697 -31.19886708000001))",129,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -28.79964792000001, 71.88546198666667 -28.79964792000001, 71.88546198666667 -26.40042876000001, 70.7784697 -26.40042876000001, 70.7784697 -28.79964792000001))",162,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -26.40042876000001, 71.88546198666667 -26.40042876000001, 71.88546198666667 -24.00120960000001, 70.7784697 -24.00120960000001, 70.7784697 -26.40042876000001))",103,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -24.00120960000001, 71.88546198666667 -24.00120960000001, 71.88546198666667 -21.60199044000001, 70.7784697 -21.60199044000001, 70.7784697 -24.00120960000001))",40,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -21.60199044000001, 71.88546198666667 -21.60199044000001, 71.88546198666667 -19.20277128000001, 70.7784697 -19.20277128000001, 70.7784697 -21.60199044000001))",99,2022-12-27T18:28:29.000Z
"POLYGON ((70.7784697 -19.20277128000001, 71.88546198666667 -19.20277128000001, 71.88546198666667 -16.80355212000001, 70.7784697 -16.80355212000001, 70.7784697 -19.20277128000001))",99,2022-12-27T18:28:29.000Z
"POLYGON ((70.7784697 -16.80355212000001, 71.88546198666667 -16.80355212000001, 71.88546198666667 -14.40433296, 70.7784697 -14.40433296, 70.7784697 -16.80355212000001))",91,2022-12-27T18:28:29.000Z
"POLYGON ((70.7784697 -14.40433296, 71.88546198666667 -14.40433296, 71.88546198666667 -12.0051138, 70.7784697 -12.0051138, 70.7784697 -14.40433296))",91,2022-12-27T18:28:29.000Z
"POLYGON ((70.7784697 -12.0051138, 71.88546198666667 -12.0051138, 71.88546198666667 -9.605894640000002, 70.7784697 -9.605894640000002, 70.7784697 -12.0051138))",88,2022-12-27T07:07:28.000Z
"POLYGON ((70.7784697 -9.605894640000002, 71.88546198666667 -9.605894640000002, 71.88546198666667 -7.206675480000001, 70.7784697 -7.206675480000001, 70.7784697 -9.605894640000002))",88,2022-12-27T07:07:28.000Z
"POLYGON ((70.7784697 -7.206675480000001, 71.88546198666667 -7.206675480000001, 71.88546198666667 -4.80745632, 70.7784697 -4.80745632, 70.7784697 -7.206675480000001))",91,2022-12-27T07:07:28.000Z
"POLYGON ((70.7784697 -4.80745632, 71.88546198666667 -4.80745632, 71.88546198666667 -2.408237159999999, 70.7784697 -2.408237159999999, 70.7784697 -4.80745632))",97,2022-12-27T07:07:28.000Z
"POLYGON ((70.7784697 -2.408237159999999, 71.88546198666667 -2.408237159999999, 71.88546198666667 -0.00901800000002595, 70.7784697 -0.00901800000002595, 70.7784697 -2.408237159999999))",70,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 -0.00901800000002595, 71.88546198666667 -0.00901800000002595, 71.88546198666667 2.390201159999975, 70.7784697 2.390201159999975, 70.7784697 -0.00901800000002595))",216,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 2.390201159999975, 71.88546198666667 2.390201159999975, 71.88546198666667 4.789420319999977, 70.7784697 4.789420319999977, 70.7784697 2.390201159999975))",399,2022-12-28T06:10:04.000Z
"POLYGON ((70.7784697 4.789420319999977, 71.88546198666667 4.789420319999977, 71.88546198666667 7.188639479999978, 70.7784697 7.188639479999978, 70.7784697 4.789420319999977))",483,2022-12-29T16:33:14.000Z
"POLYGON ((70.7784697 7.188639479999978, 71.88546198666667 7.188639479999978, 71.88546198666667 9.587858639999979, 70.7784697 9.587858639999979, 70.7784697 7.188639479999978))",573,2022-12-30T05:53:42.000Z
"POLYGON ((70.7784697 9.587858639999979, 71.88546198666667 9.587858639999979, 71.88546198666667 11.98707779999998, 70.7784697 11.98707779999998, 70.7784697 9.587858639999979))",543,2022-12-31T16:16:53.000Z
"POLYGON ((70.7784697 11.98707779999998, 71.88546198666667 11.98707779999998, 71.88546198666667 14.38629695999998, 70.7784697 14.38629695999998, 70.7784697 11.98707779999998))",598,2022-12-31T16:16:53.000Z
"POLYGON ((70.7784697 14.38629695999998, 71.88546198666667 14.38629695999998, 71.88546198666667 16.78551611999998, 70.7784697 16.78551611999998, 70.7784697 14.38629695999998))",680,2022-12-31T16:16:53.000Z
"POLYGON ((70.7784697 16.78551611999998, 71.88546198666667 16.78551611999998, 71.88546198666667 19.18473527999998, 70.7784697 19.18473527999998, 70.7784697 16.78551611999998))",561,2022-12-31T16:16:53.000Z
"POLYGON ((70.7784697 19.18473527999998, 71.88546198666667 19.18473527999998, 71.88546198666667 21.58395443999999, 70.7784697 21.58395443999999, 70.7784697 19.18473527999998))",618,2022-12-31T16:16:53.000Z
"POLYGON ((70.7784697 21.58395443999999, 71.88546198666667 21.58395443999999, 71.88546198666667 23.98317359999999, 70.7784697 23.98317359999999, 70.7784697 21.58395443999999))",622,2022-12-31T04:55:55.000Z
"POLYGON ((70.7784697 23.98317359999999, 71.88546198666667 23.98317359999999, 71.88546198666667 26.38239275999999, 70.7784697 26.38239275999999, 70.7784697 23.98317359999999))",532,2022-12-31T04:55:55.000Z
"POLYGON ((70.7784697 26.38239275999999, 71.88546198666667 26.38239275999999, 71.88546198666667 28.78161191999999, 70.7784697 28.78161191999999, 70.7784697 26.38239275999999))",563,2022-12-31T04:55:55.000Z
"POLYGON ((70.7784697 28.78161191999999, 71.88546198666667 28.78161191999999, 71.88546198666667 31.18083107999999, 70.7784697 31.18083107999999, 70.7784697 28.78161191999999))",569,2022-12-31T04:55:55.000Z
"POLYGON ((70.7784697 31.18083107999999, 71.88546198666667 31.18083107999999, 71.88546198666667 33.58005023999999, 70.7784697 33.58005023999999, 70.7784697 31.18083107999999))",447,2022-12-31T04:55:30.000Z
"POLYGON ((70.7784697 33.58005023999999, 71.88546198666667 33.58005023999999, 71.88546198666667 35.97926939999999, 70.7784697 35.97926939999999, 70.7784697 33.58005023999999))",331,2022-12-28T04:31:19.000Z
"POLYGON ((70.7784697 35.97926939999999, 71.88546198666667 35.97926939999999, 71.88546198666667 38.37848855999999, 70.7784697 38.37848855999999, 70.7784697 35.97926939999999))",151,2022-12-28T04:30:53.000Z
"POLYGON ((70.7784697 38.37848855999999, 71.88546198666667 38.37848855999999, 71.88546198666667 40.77770772, 70.7784697 40.77770772, 70.7784697 38.37848855999999))",59,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 40.77770772, 71.88546198666667 40.77770772, 71.88546198666667 43.17692688, 70.7784697 43.17692688, 70.7784697 40.77770772))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 43.17692688, 71.88546198666667 43.17692688, 71.88546198666667 45.57614604, 70.7784697 45.57614604, 70.7784697 43.17692688))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 45.57614604, 71.88546198666667 45.57614604, 71.88546198666667 47.9753652, 70.7784697 47.9753652, 70.7784697 45.57614604))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 47.9753652, 71.88546198666667 47.9753652, 71.88546198666667 50.37458436, 70.7784697 50.37458436, 70.7784697 47.9753652))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 50.37458436, 71.88546198666667 50.37458436, 71.88546198666667 52.77380351999997, 70.7784697 52.77380351999997, 70.7784697 50.37458436))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 52.77380351999997, 71.88546198666667 52.77380351999997, 71.88546198666667 55.17302267999997, 70.7784697 55.17302267999997, 70.7784697 52.77380351999997))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 55.17302267999997, 71.88546198666667 55.17302267999997, 71.88546198666667 57.57224183999998, 70.7784697 57.57224183999998, 70.7784697 55.17302267999997))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 57.57224183999998, 71.88546198666667 57.57224183999998, 71.88546198666667 59.97146099999998, 70.7784697 59.97146099999998, 70.7784697 57.57224183999998))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 59.97146099999998, 71.88546198666667 59.97146099999998, 71.88546198666667 62.37068015999998, 70.7784697 62.37068015999998, 70.7784697 59.97146099999998))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 62.37068015999998, 71.88546198666667 62.37068015999998, 71.88546198666667 64.76989931999998, 70.7784697 64.76989931999998, 70.7784697 62.37068015999998))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 64.76989931999998, 71.88546198666667 64.76989931999998, 71.88546198666667 67.16911847999998, 70.7784697 67.16911847999998, 70.7784697 64.76989931999998))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 67.16911847999998, 71.88546198666667 67.16911847999998, 71.88546198666667 69.56833763999998, 70.7784697 69.56833763999998, 70.7784697 67.16911847999998))",42,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 69.56833763999998, 71.88546198666667 69.56833763999998, 71.88546198666667 71.96755679999998, 70.7784697 71.96755679999998, 70.7784697 69.56833763999998))",43,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 71.96755679999998, 71.88546198666667 71.96755679999998, 71.88546198666667 74.36677595999998, 70.7784697 74.36677595999998, 70.7784697 71.96755679999998))",40,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 74.36677595999998, 71.88546198666667 74.36677595999998, 71.88546198666667 76.76599511999999, 70.7784697 76.76599511999999, 70.7784697 74.36677595999998))",48,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 76.76599511999999, 71.88546198666667 76.76599511999999, 71.88546198666667 79.16521427999996, 70.7784697 79.16521427999996, 70.7784697 76.76599511999999))",54,2022-12-27T11:53:44.000Z
"POLYGON ((70.7784697 79.16521427999996, 71.88546198666667 79.16521427999996, 71.88546198666667 81.56443343999999, 70.7784697 81.56443343999999, 70.7784697 79.16521427999996))",53,2022-12-27T11:53:44.000Z
"POLYGON ((70.7784697 81.56443343999999, 71.88546198666667 81.56443343999999, 71.88546198666667 83.96365259999996, 70.7784697 83.96365259999996, 70.7784697 81.56443343999999))",53,2022-12-27T11:53:44.000Z
"POLYGON ((70.7784697 83.96365259999996, 71.88546198666667 83.96365259999996, 71.88546198666667 86.36287175999999, 70.7784697 86.36287175999999, 70.7784697 83.96365259999996))",45,2022-12-27T11:53:16.000Z
"POLYGON ((70.7784697 86.36287175999999, 71.88546198666667 86.36287175999999, 71.88546198666667 88.76209091999996, 70.7784697 88.76209091999996, 70.7784697 86.36287175999999))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 88.76209091999996, 71.88546198666667 88.76209091999996, 71.88546198666667 91.16131007999999, 70.7784697 91.16131007999999, 70.7784697 88.76209091999996))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 91.16131007999999, 71.88546198666667 91.16131007999999, 71.88546198666667 93.56052923999997, 70.7784697 93.56052923999997, 70.7784697 91.16131007999999))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 93.56052923999997, 71.88546198666667 93.56052923999997, 71.88546198666667 95.9597484, 70.7784697 95.9597484, 70.7784697 93.56052923999997))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 95.9597484, 71.88546198666667 95.9597484, 71.88546198666667 98.35896755999997, 70.7784697 98.35896755999997, 70.7784697 95.9597484))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 98.35896755999997, 71.88546198666667 98.35896755999997, 71.88546198666667 100.75818672, 70.7784697 100.75818672, 70.7784697 98.35896755999997))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 100.75818672, 71.88546198666667 100.75818672, 71.88546198666667 103.15740588, 70.7784697 103.15740588, 70.7784697 100.75818672))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 103.15740588, 71.88546198666667 103.15740588, 71.88546198666667 105.55662504, 70.7784697 105.55662504, 70.7784697 103.15740588))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 105.55662504, 71.88546198666667 105.55662504, 71.88546198666667 107.9558442, 70.7784697 107.9558442, 70.7784697 105.55662504))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 107.9558442, 71.88546198666667 107.9558442, 71.88546198666667 110.35506336, 70.7784697 110.35506336, 70.7784697 107.9558442))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 110.35506336, 71.88546198666667 110.35506336, 71.88546198666667 112.75428252, 70.7784697 112.75428252, 70.7784697 110.35506336))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 112.75428252, 71.88546198666667 112.75428252, 71.88546198666667 115.15350168, 70.7784697 115.15350168, 70.7784697 112.75428252))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 115.15350168, 71.88546198666667 115.15350168, 71.88546198666667 117.55272084, 70.7784697 117.55272084, 70.7784697 115.15350168))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 117.55272084, 71.88546198666667 117.55272084, 71.88546198666667 119.95194, 70.7784697 119.95194, 70.7784697 117.55272084))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 119.95194, 71.88546198666667 119.95194, 71.88546198666667 122.35115916, 70.7784697 122.35115916, 70.7784697 119.95194))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 122.35115916, 71.88546198666667 122.35115916, 71.88546198666667 124.75037832, 70.7784697 124.75037832, 70.7784697 122.35115916))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 124.75037832, 71.88546198666667 124.75037832, 71.88546198666667 127.14959748, 70.7784697 127.14959748, 70.7784697 124.75037832))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 127.14959748, 71.88546198666667 127.14959748, 71.88546198666667 129.54881664, 70.7784697 129.54881664, 70.7784697 127.14959748))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 129.54881664, 71.88546198666667 129.54881664, 71.88546198666667 131.9480358, 70.7784697 131.9480358, 70.7784697 129.54881664))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 131.9480358, 71.88546198666667 131.9480358, 71.88546198666667 134.34725496, 70.7784697 134.34725496, 70.7784697 131.9480358))",31,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 134.34725496, 71.88546198666667 134.34725496, 71.88546198666667 136.74647412, 70.7784697 136.74647412, 70.7784697 134.34725496))",31,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 136.74647412, 71.88546198666667 136.74647412, 71.88546198666667 139.14569328, 70.7784697 139.14569328, 70.7784697 136.74647412))",49,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 139.14569328, 71.88546198666667 139.14569328, 71.88546198666667 141.54491244, 70.7784697 141.54491244, 70.7784697 139.14569328))",49,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 141.54491244, 71.88546198666667 141.54491244, 71.88546198666667 143.9441316, 70.7784697 143.9441316, 70.7784697 141.54491244))",53,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 143.9441316, 71.88546198666667 143.9441316, 71.88546198666667 146.34335076, 70.7784697 146.34335076, 70.7784697 143.9441316))",75,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 146.34335076, 71.88546198666667 146.34335076, 71.88546198666667 148.74256992, 70.7784697 148.74256992, 70.7784697 146.34335076))",51,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 148.74256992, 71.88546198666667 148.74256992, 71.88546198666667 151.14178908, 70.7784697 151.14178908, 70.7784697 148.74256992))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 151.14178908, 71.88546198666667 151.14178908, 71.88546198666667 153.54100824, 70.7784697 153.54100824, 70.7784697 151.14178908))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 153.54100824, 71.88546198666667 153.54100824, 71.88546198666667 155.9402274, 70.7784697 155.9402274, 70.7784697 153.54100824))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 155.9402274, 71.88546198666667 155.9402274, 71.88546198666667 158.33944656, 70.7784697 158.33944656, 70.7784697 155.9402274))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 158.33944656, 71.88546198666667 158.33944656, 71.88546198666667 160.73866572, 70.7784697 160.73866572, 70.7784697 158.33944656))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 160.73866572, 71.88546198666667 160.73866572, 71.88546198666667 163.13788488, 70.7784697 163.13788488, 70.7784697 160.73866572))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 163.13788488, 71.88546198666667 163.13788488, 71.88546198666667 165.53710404, 70.7784697 165.53710404, 70.7784697 163.13788488))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 165.53710404, 71.88546198666667 165.53710404, 71.88546198666667 167.9363232, 70.7784697 167.9363232, 70.7784697 165.53710404))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 167.9363232, 71.88546198666667 167.9363232, 71.88546198666667 170.33554236, 70.7784697 170.33554236, 70.7784697 167.9363232))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 170.33554236, 71.88546198666667 170.33554236, 71.88546198666667 172.73476152, 70.7784697 172.73476152, 70.7784697 170.33554236))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 172.73476152, 71.88546198666667 172.73476152, 71.88546198666667 175.13398068, 70.7784697 175.13398068, 70.7784697 172.73476152))",29,2022-12-27T05:18:20.000Z
"POLYGON ((70.7784697 175.13398068, 71.88546198666667 175.13398068, 71.88546198666667 177.53319984, 70.7784697 177.53319984, 70.7784697 175.13398068))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -177.55123584, 72.99245427333334 -177.55123584, 72.99245427333334 -175.15201668, 71.88546198666667 -175.15201668, 71.88546198666667 -177.55123584))",29,2022-12-27T05:18:20.000Z
