geometry,count
"POLYGON ((-77.55849671333333 -179.950455, -76.45150442666666 -179.950455, -76.45150442666666 -177.55123584, -77.55849671333333 -177.55123584, -77.55849671333333 -179.950455))",0
"POLYGON ((-77.55849671333333 -177.55123584, -76.45150442666666 -177.55123584, -76.45150442666666 -175.15201668, -77.55849671333333 -175.15201668, -77.55849671333333 -177.55123584))",0
"POLYGON ((-77.55849671333333 -175.15201668, -76.45150442666666 -175.15201668, -76.45150442666666 -172.75279752, -77.55849671333333 -172.75279752, -77.55849671333333 -175.15201668))",0
"POLYGON ((-77.55849671333333 -172.75279752, -76.45150442666666 -172.75279752, -76.45150442666666 -170.35357836, -77.55849671333333 -170.35357836, -77.55849671333333 -172.75279752))",0
"POLYGON ((-77.55849671333333 -170.35357836, -76.45150442666666 -170.35357836, -76.45150442666666 -167.9543592, -77.55849671333333 -167.9543592, -77.55849671333333 -170.35357836))",0
"POLYGON ((-77.55849671333333 -167.9543592, -76.45150442666666 -167.9543592, -76.45150442666666 -165.55514004, -77.55849671333333 -165.55514004, -77.55849671333333 -167.9543592))",0
"POLYGON ((-77.55849671333333 -165.55514004, -76.45150442666666 -165.55514004, -76.45150442666666 -163.15592088, -77.55849671333333 -163.15592088, -77.55849671333333 -165.55514004))",0
"POLYGON ((-77.55849671333333 -163.15592088, -76.45150442666666 -163.15592088, -76.45150442666666 -160.75670172, -77.55849671333333 -160.75670172, -77.55849671333333 -163.15592088))",26
"POLYGON ((-77.55849671333333 -160.75670172, -76.45150442666666 -160.75670172, -76.45150442666666 -158.35748256, -77.55849671333333 -158.35748256, -77.55849671333333 -160.75670172))",26
"POLYGON ((-77.55849671333333 -158.35748256, -76.45150442666666 -158.35748256, -76.45150442666666 -155.9582634, -77.55849671333333 -155.9582634, -77.55849671333333 -158.35748256))",26
"POLYGON ((-77.55849671333333 -155.9582634, -76.45150442666666 -155.9582634, -76.45150442666666 -153.55904424, -77.55849671333333 -153.55904424, -77.55849671333333 -155.9582634))",52
"POLYGON ((-77.55849671333333 -153.55904424, -76.45150442666666 -153.55904424, -76.45150442666666 -151.15982508, -77.55849671333333 -151.15982508, -77.55849671333333 -153.55904424))",56
"POLYGON ((-77.55849671333333 -151.15982508, -76.45150442666666 -151.15982508, -76.45150442666666 -148.76060592, -77.55849671333333 -148.76060592, -77.55849671333333 -151.15982508))",82
"POLYGON ((-77.55849671333333 -148.76060592, -76.45150442666666 -148.76060592, -76.45150442666666 -146.36138676, -77.55849671333333 -146.36138676, -77.55849671333333 -148.76060592))",82
"POLYGON ((-77.55849671333333 -146.36138676, -76.45150442666666 -146.36138676, -76.45150442666666 -143.9621676, -77.55849671333333 -143.9621676, -77.55849671333333 -146.36138676))",86
"POLYGON ((-77.55849671333333 -143.9621676, -76.45150442666666 -143.9621676, -76.45150442666666 -141.56294844, -77.55849671333333 -141.56294844, -77.55849671333333 -143.9621676))",82
"POLYGON ((-77.55849671333333 -141.56294844, -76.45150442666666 -141.56294844, -76.45150442666666 -139.16372928, -77.55849671333333 -139.16372928, -77.55849671333333 -141.56294844))",83
"POLYGON ((-77.55849671333333 -139.16372928, -76.45150442666666 -139.16372928, -76.45150442666666 -136.76451012, -77.55849671333333 -136.76451012, -77.55849671333333 -139.16372928))",86
"POLYGON ((-77.55849671333333 -136.76451012, -76.45150442666666 -136.76451012, -76.45150442666666 -134.36529096, -77.55849671333333 -134.36529096, -77.55849671333333 -136.76451012))",83
"POLYGON ((-77.55849671333333 -134.36529096, -76.45150442666666 -134.36529096, -76.45150442666666 -131.9660718, -77.55849671333333 -131.9660718, -77.55849671333333 -134.36529096))",113
"POLYGON ((-77.55849671333333 -131.9660718, -76.45150442666666 -131.9660718, -76.45150442666666 -129.56685264, -77.55849671333333 -129.56685264, -77.55849671333333 -131.9660718))",89
"POLYGON ((-77.55849671333333 -129.56685264, -76.45150442666666 -129.56685264, -76.45150442666666 -127.16763348, -77.55849671333333 -127.16763348, -77.55849671333333 -129.56685264))",60
"POLYGON ((-77.55849671333333 -127.16763348, -76.45150442666666 -127.16763348, -76.45150442666666 -124.76841432, -77.55849671333333 -124.76841432, -77.55849671333333 -127.16763348))",120
"POLYGON ((-77.55849671333333 -124.76841432, -76.45150442666666 -124.76841432, -76.45150442666666 -122.36919516, -77.55849671333333 -122.36919516, -77.55849671333333 -124.76841432))",143
"POLYGON ((-77.55849671333333 -122.36919516, -76.45150442666666 -122.36919516, -76.45150442666666 -119.969976, -77.55849671333333 -119.969976, -77.55849671333333 -122.36919516))",60
"POLYGON ((-77.55849671333333 -119.969976, -76.45150442666666 -119.969976, -76.45150442666666 -117.57075684, -77.55849671333333 -117.57075684, -77.55849671333333 -119.969976))",120
"POLYGON ((-77.55849671333333 -117.57075684, -76.45150442666666 -117.57075684, -76.45150442666666 -115.17153768, -77.55849671333333 -115.17153768, -77.55849671333333 -117.57075684))",90
"POLYGON ((-77.55849671333333 -115.17153768, -76.45150442666666 -115.17153768, -76.45150442666666 -112.77231852, -77.55849671333333 -112.77231852, -77.55849671333333 -115.17153768))",30
"POLYGON ((-77.55849671333333 -112.77231852, -76.45150442666666 -112.77231852, -76.45150442666666 -110.37309936, -77.55849671333333 -110.37309936, -77.55849671333333 -112.77231852))",60
"POLYGON ((-77.55849671333333 -110.37309936, -76.45150442666666 -110.37309936, -76.45150442666666 -107.9738802, -77.55849671333333 -107.9738802, -77.55849671333333 -110.37309936))",90
"POLYGON ((-77.55849671333333 -107.9738802, -76.45150442666666 -107.9738802, -76.45150442666666 -105.57466104, -77.55849671333333 -105.57466104, -77.55849671333333 -107.9738802))",90
"POLYGON ((-77.55849671333333 -105.57466104, -76.45150442666666 -105.57466104, -76.45150442666666 -103.17544188, -77.55849671333333 -103.17544188, -77.55849671333333 -105.57466104))",120
"POLYGON ((-77.55849671333333 -103.17544188, -76.45150442666666 -103.17544188, -76.45150442666666 -100.77622272, -77.55849671333333 -100.77622272, -77.55849671333333 -103.17544188))",120
"POLYGON ((-77.55849671333333 -100.77622272, -76.45150442666666 -100.77622272, -76.45150442666666 -98.37700356000001, -77.55849671333333 -98.37700356000001, -77.55849671333333 -100.77622272))",150
"POLYGON ((-77.55849671333333 -98.37700356000001, -76.45150442666666 -98.37700356000001, -76.45150442666666 -95.9777844, -77.55849671333333 -95.9777844, -77.55849671333333 -98.37700356000001))",120
"POLYGON ((-77.55849671333333 -95.9777844, -76.45150442666666 -95.9777844, -76.45150442666666 -93.57856524, -77.55849671333333 -93.57856524, -77.55849671333333 -95.9777844))",119
"POLYGON ((-77.55849671333333 -93.57856524, -76.45150442666666 -93.57856524, -76.45150442666666 -91.17934608, -77.55849671333333 -91.17934608, -77.55849671333333 -93.57856524))",233
"POLYGON ((-77.55849671333333 -91.17934608, -76.45150442666666 -91.17934608, -76.45150442666666 -88.78012692000001, -77.55849671333333 -88.78012692000001, -77.55849671333333 -91.17934608))",259
"POLYGON ((-77.55849671333333 -88.78012692000001, -76.45150442666666 -88.78012692000001, -76.45150442666666 -86.38090776000001, -77.55849671333333 -86.38090776000001, -77.55849671333333 -88.78012692000001))",259
"POLYGON ((-77.55849671333333 -86.38090776000001, -76.45150442666666 -86.38090776000001, -76.45150442666666 -83.98168860000001, -77.55849671333333 -83.98168860000001, -77.55849671333333 -86.38090776000001))",313
"POLYGON ((-77.55849671333333 -83.98168860000001, -76.45150442666666 -83.98168860000001, -76.45150442666666 -81.58246944000001, -77.55849671333333 -81.58246944000001, -77.55849671333333 -83.98168860000001))",257
"POLYGON ((-77.55849671333333 -81.58246944000001, -76.45150442666666 -81.58246944000001, -76.45150442666666 -79.18325028000001, -77.55849671333333 -79.18325028000001, -77.55849671333333 -81.58246944000001))",229
"POLYGON ((-77.55849671333333 -79.18325028000001, -76.45150442666666 -79.18325028000001, -76.45150442666666 -76.78403112000001, -77.55849671333333 -76.78403112000001, -77.55849671333333 -79.18325028000001))",313
"POLYGON ((-77.55849671333333 -76.78403112000001, -76.45150442666666 -76.78403112000001, -76.45150442666666 -74.38481196000001, -77.55849671333333 -74.38481196000001, -77.55849671333333 -76.78403112000001))",226
"POLYGON ((-77.55849671333333 -74.38481196000001, -76.45150442666666 -74.38481196000001, -76.45150442666666 -71.98559280000001, -77.55849671333333 -71.98559280000001, -77.55849671333333 -74.38481196000001))",256
"POLYGON ((-77.55849671333333 -71.98559280000001, -76.45150442666666 -71.98559280000001, -76.45150442666666 -69.58637364000001, -77.55849671333333 -69.58637364000001, -77.55849671333333 -71.98559280000001))",258
"POLYGON ((-77.55849671333333 -69.58637364000001, -76.45150442666666 -69.58637364000001, -76.45150442666666 -67.18715448, -77.55849671333333 -67.18715448, -77.55849671333333 -69.58637364000001))",172
"POLYGON ((-77.55849671333333 -67.18715448, -76.45150442666666 -67.18715448, -76.45150442666666 -64.78793532, -77.55849671333333 -64.78793532, -77.55849671333333 -67.18715448))",171
"POLYGON ((-77.55849671333333 -64.78793532, -76.45150442666666 -64.78793532, -76.45150442666666 -62.38871616000002, -77.55849671333333 -62.38871616000002, -77.55849671333333 -64.78793532))",201
"POLYGON ((-77.55849671333333 -62.38871616000002, -76.45150442666666 -62.38871616000002, -76.45150442666666 -59.98949700000001, -77.55849671333333 -59.98949700000001, -77.55849671333333 -62.38871616000002))",58
"POLYGON ((-77.55849671333333 -59.98949700000001, -76.45150442666666 -59.98949700000001, -76.45150442666666 -57.59027784000001, -77.55849671333333 -57.59027784000001, -77.55849671333333 -59.98949700000001))",60
"POLYGON ((-77.55849671333333 -57.59027784000001, -76.45150442666666 -57.59027784000001, -76.45150442666666 -55.19105868000001, -77.55849671333333 -55.19105868000001, -77.55849671333333 -57.59027784000001))",60
"POLYGON ((-77.55849671333333 -55.19105868000001, -76.45150442666666 -55.19105868000001, -76.45150442666666 -52.79183952000001, -77.55849671333333 -52.79183952000001, -77.55849671333333 -55.19105868000001))",30
"POLYGON ((-77.55849671333333 -52.79183952000001, -76.45150442666666 -52.79183952000001, -76.45150442666666 -50.39262036000002, -77.55849671333333 -50.39262036000002, -77.55849671333333 -52.79183952000001))",30
"POLYGON ((-77.55849671333333 -50.39262036000002, -76.45150442666666 -50.39262036000002, -76.45150442666666 -47.99340120000002, -77.55849671333333 -47.99340120000002, -77.55849671333333 -50.39262036000002))",30
"POLYGON ((-77.55849671333333 -47.99340120000002, -76.45150442666666 -47.99340120000002, -76.45150442666666 -45.59418204000002, -77.55849671333333 -45.59418204000002, -77.55849671333333 -47.99340120000002))",30
"POLYGON ((-77.55849671333333 -45.59418204000002, -76.45150442666666 -45.59418204000002, -76.45150442666666 -43.19496288000002, -77.55849671333333 -43.19496288000002, -77.55849671333333 -45.59418204000002))",0
"POLYGON ((-77.55849671333333 -43.19496288000002, -76.45150442666666 -43.19496288000002, -76.45150442666666 -40.79574372000002, -77.55849671333333 -40.79574372000002, -77.55849671333333 -43.19496288000002))",0
"POLYGON ((-77.55849671333333 -40.79574372000002, -76.45150442666666 -40.79574372000002, -76.45150442666666 -38.39652456000002, -77.55849671333333 -38.39652456000002, -77.55849671333333 -40.79574372000002))",0
"POLYGON ((-77.55849671333333 -38.39652456000002, -76.45150442666666 -38.39652456000002, -76.45150442666666 -35.99730540000002, -77.55849671333333 -35.99730540000002, -77.55849671333333 -38.39652456000002))",21
"POLYGON ((-77.55849671333333 -35.99730540000002, -76.45150442666666 -35.99730540000002, -76.45150442666666 -33.59808624000001, -77.55849671333333 -33.59808624000001, -77.55849671333333 -35.99730540000002))",21
"POLYGON ((-77.55849671333333 -33.59808624000001, -76.45150442666666 -33.59808624000001, -76.45150442666666 -31.19886708000001, -77.55849671333333 -31.19886708000001, -77.55849671333333 -33.59808624000001))",21
"POLYGON ((-77.55849671333333 -31.19886708000001, -76.45150442666666 -31.19886708000001, -76.45150442666666 -28.79964792000001, -77.55849671333333 -28.79964792000001, -77.55849671333333 -31.19886708000001))",48
"POLYGON ((-77.55849671333333 -28.79964792000001, -76.45150442666666 -28.79964792000001, -76.45150442666666 -26.40042876000001, -77.55849671333333 -26.40042876000001, -77.55849671333333 -28.79964792000001))",48
"POLYGON ((-77.55849671333333 -26.40042876000001, -76.45150442666666 -26.40042876000001, -76.45150442666666 -24.00120960000001, -77.55849671333333 -24.00120960000001, -77.55849671333333 -26.40042876000001))",69
"POLYGON ((-77.55849671333333 -24.00120960000001, -76.45150442666666 -24.00120960000001, -76.45150442666666 -21.60199044000001, -77.55849671333333 -21.60199044000001, -77.55849671333333 -24.00120960000001))",21
"POLYGON ((-77.55849671333333 -21.60199044000001, -76.45150442666666 -21.60199044000001, -76.45150442666666 -19.20277128000001, -77.55849671333333 -19.20277128000001, -77.55849671333333 -21.60199044000001))",21
"POLYGON ((-77.55849671333333 -19.20277128000001, -76.45150442666666 -19.20277128000001, -76.45150442666666 -16.80355212000001, -77.55849671333333 -16.80355212000001, -77.55849671333333 -19.20277128000001))",21
"POLYGON ((-77.55849671333333 -16.80355212000001, -76.45150442666666 -16.80355212000001, -76.45150442666666 -14.40433296, -77.55849671333333 -14.40433296, -77.55849671333333 -16.80355212000001))",0
"POLYGON ((-77.55849671333333 -14.40433296, -76.45150442666666 -14.40433296, -76.45150442666666 -12.0051138, -77.55849671333333 -12.0051138, -77.55849671333333 -14.40433296))",0
"POLYGON ((-77.55849671333333 -12.0051138, -76.45150442666666 -12.0051138, -76.45150442666666 -9.605894640000002, -77.55849671333333 -9.605894640000002, -77.55849671333333 -12.0051138))",0
"POLYGON ((-77.55849671333333 -9.605894640000002, -76.45150442666666 -9.605894640000002, -76.45150442666666 -7.206675480000001, -77.55849671333333 -7.206675480000001, -77.55849671333333 -9.605894640000002))",0
"POLYGON ((-77.55849671333333 -7.206675480000001, -76.45150442666666 -7.206675480000001, -76.45150442666666 -4.80745632, -77.55849671333333 -4.80745632, -77.55849671333333 -7.206675480000001))",0
"POLYGON ((-77.55849671333333 -4.80745632, -76.45150442666666 -4.80745632, -76.45150442666666 -2.408237159999999, -77.55849671333333 -2.408237159999999, -77.55849671333333 -4.80745632))",0
"POLYGON ((-77.55849671333333 -2.408237159999999, -76.45150442666666 -2.408237159999999, -76.45150442666666 -0.00901800000002595, -77.55849671333333 -0.00901800000002595, -77.55849671333333 -2.408237159999999))",0
"POLYGON ((-77.55849671333333 -0.00901800000002595, -76.45150442666666 -0.00901800000002595, -76.45150442666666 2.390201159999975, -77.55849671333333 2.390201159999975, -77.55849671333333 -0.00901800000002595))",0
"POLYGON ((-77.55849671333333 2.390201159999975, -76.45150442666666 2.390201159999975, -76.45150442666666 4.789420319999977, -77.55849671333333 4.789420319999977, -77.55849671333333 2.390201159999975))",0
"POLYGON ((-77.55849671333333 4.789420319999977, -76.45150442666666 4.789420319999977, -76.45150442666666 7.188639479999978, -77.55849671333333 7.188639479999978, -77.55849671333333 4.789420319999977))",0
"POLYGON ((-77.55849671333333 7.188639479999978, -76.45150442666666 7.188639479999978, -76.45150442666666 9.587858639999979, -77.55849671333333 9.587858639999979, -77.55849671333333 7.188639479999978))",0
"POLYGON ((-77.55849671333333 9.587858639999979, -76.45150442666666 9.587858639999979, -76.45150442666666 11.98707779999998, -77.55849671333333 11.98707779999998, -77.55849671333333 9.587858639999979))",0
"POLYGON ((-77.55849671333333 11.98707779999998, -76.45150442666666 11.98707779999998, -76.45150442666666 14.38629695999998, -77.55849671333333 14.38629695999998, -77.55849671333333 11.98707779999998))",0
"POLYGON ((-77.55849671333333 14.38629695999998, -76.45150442666666 14.38629695999998, -76.45150442666666 16.78551611999998, -77.55849671333333 16.78551611999998, -77.55849671333333 14.38629695999998))",0
