"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1A_IW_SLC__1SSH_20231105T082921_20231105T082948_051079_0628D3_8034","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","843","2023-11-05T08:29:48.717829Z","2023-11-05T08:29:21.757Z","SLC","2023-11-05T08:29:21.757Z","2023-11-05T08:29:48.717Z","-72.2048","-81.0101","-72.381767","-76.416817","-70.808495","-81.670685","-73.598106","-80.231667","-71.924026","-85.494576","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSH_20231105T082921_20231105T082948_051079_0628D3_8034.zip","3580.3306198120117","","","0","S1A_IWSH_0842_0849_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SSH_20231105T082855_20231105T082923_051079_0628D3_CE7F","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","838","2023-11-05T08:29:23.894932Z","2023-11-05T08:28:55.970Z","SLC","2023-11-05T08:28:55.970Z","2023-11-05T08:29:23.894Z","-71.0805","-77.6159","-71.159874","-73.21978","-69.675911","-78.401131","-72.480667","-76.700691","-70.899666","-81.958138","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSH_20231105T082855_20231105T082923_051079_0628D3_CE7F.zip","3721.9976081848145","","","0","S1A_IWSH_0838_0843_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SSH_20231105T082831_20231105T082858_051079_0628D3_DBEE","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","833","2023-11-05T08:28:58.112089Z","2023-11-05T08:28:31.143Z","SLC","2023-11-05T08:28:31.143Z","2023-11-05T08:28:58.112Z","-69.9022","-74.593","-69.93924","-70.497704","-68.534416","-75.571167","-71.263275","-73.470177","-69.772163","-78.659332","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSH_20231105T082831_20231105T082858_051079_0628D3_DBEE.zip","3580.186556816101","","","0","S1A_IWSH_0833_0838_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SSH_20231105T082806_20231105T082833_051079_0628D3_75B5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","828","2023-11-05T08:28:33.280968Z","2023-11-05T08:28:06.314Z","SLC","2023-11-05T08:28:06.314Z","2023-11-05T08:28:33.280Z","-68.7023","-71.9411","-68.682587","-68.073578","-67.350334","-73.016243","-70.045853","-70.719696","-68.634476","-75.80352","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSH_20231105T082806_20231105T082833_051079_0628D3_75B5.zip","3580.428750038147","","","0","S1A_IWSH_0828_0833_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SSH_20231105T082741_20231105T082808_051079_0628D3_C75B","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","823","2023-11-05T08:28:08.451904Z","2023-11-05T08:27:41.491Z","SLC","2023-11-05T08:27:41.491Z","2023-11-05T08:28:08.451Z","-67.4661","-69.5596","-67.396255","-65.905022","-66.130325","-70.704124","-68.792046","-68.27169","-67.453789","-73.226242","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSH_20231105T082741_20231105T082808_051079_0628D3_C75B.zip","3580.425187110901","","","0","S1A_IWSH_0823_0828_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SSH_20231105T082716_20231105T082743_051079_0628D3_1ECA","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","818","2023-11-05T08:27:43.631062Z","2023-11-05T08:27:16.670Z","SLC","2023-11-05T08:27:16.670Z","2023-11-05T08:27:43.631Z","-66.1993","-67.4129","-66.084816","-63.955013","-64.879425","-68.604813","-67.508202","-66.082878","-66.236786","-70.894669","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSH_20231105T082716_20231105T082743_051079_0628D3_1ECA.zip","3580.4649991989136","","","0","S1A_IWSH_0817_0824_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SSH_20231105T082650_20231105T082718_051079_0628D3_4A8D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","813","2023-11-05T08:27:18.812275Z","2023-11-05T08:26:50.897Z","SLC","2023-11-05T08:26:50.897Z","2023-11-05T08:27:18.812Z","-64.8813","-65.434","-64.700539","-62.128399","-63.55241","-66.622177","-66.198883","-64.115486","-64.988472","-68.778267","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSH_20231105T082650_20231105T082718_051079_0628D3_4A8D.zip","3699.894009590149","","","0","S1A_IWSH_0812_0819_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SSH_20231105T082623_20231105T082653_051079_0628D3_1CD6","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","807","2023-11-05T08:26:53.154821Z","2023-11-05T08:26:23.326Z","SLC","2023-11-05T08:26:23.326Z","2023-11-05T08:26:53.154Z","-63.4696","-63.549","-63.198112","-60.365669","-62.105518","-64.695442","-64.822594","-62.281048","-63.669628","-66.788551","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSH_20231105T082623_20231105T082653_051079_0628D3_1CD6.zip","3977.738278388977","","","0","S1A_IWSH_0807_0813_051079_082","","","","","","","","","","",""
"S1A_WV_SLC__1SSV_20231105T081533_20231105T082537_051079_0628D2_914A","Sentinel-1A","C-SAR","WV","Wave Mode. Low data rate and 5 m x 20 m spatial resolution. Sampled images of 20 km x 20 km at 100 km intervals along the orbit. The Wave mode at VV polarization is the default mode for acquiring data over open ocean.","51079","82","677","2023-11-05T08:25:37.029071Z","2023-11-05T08:15:33.581Z","SLC","2023-11-05T08:15:33.581Z","2023-11-05T08:25:37.029Z","-25.5849","-40.2417","-25.51807","-40.115566","-25.472504","-40.321083","-25.697186","-40.16206","-25.651537","-40.367985","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_WV_SLC__1SSV_20231105T081533_20231105T082537_051079_0628D2_914A.zip","3985.1422605514526","","","0","S1A_WVSV_0677_0798_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T081423_20231105T081456_051079_0628D1_6240","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","663","2023-11-05T08:14:56.011373Z","2023-11-05T08:14:23.434Z","SLC","2023-11-05T08:14:23.434Z","2023-11-05T08:14:56.011Z","-21.8055","-41.3589","-21.107647","-39.892185","-20.53993","-42.305992","-23.066084","-40.39304","-22.487797","-42.842041","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T081423_20231105T081456_051079_0628D1_6240.zip","9194.235467910767","","","0","S1A_IWDV_0663_0670_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T081357_20231105T081425_051079_0628D1_26CF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","658","2023-11-05T08:14:25.671362Z","2023-11-05T08:13:57.752Z","SLC","2023-11-05T08:13:57.752Z","2023-11-05T08:14:25.671Z","-20.1229","-40.9262","-19.560101","-39.516529","-19.001234","-41.900791","-21.239836","-39.936279","-20.672338","-42.347916","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T081357_20231105T081425_051079_0628D1_26CF.zip","7809.885959625244","","","0","S1A_IWDV_0658_0664_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T081332_20231105T081359_051079_0628D1_397E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","653","2023-11-05T08:13:59.884408Z","2023-11-05T08:13:32.925Z","SLC","2023-11-05T08:13:32.925Z","2023-11-05T08:13:59.884Z","-18.6037","-40.5355","-18.065847","-39.148369","-17.514122","-41.511463","-19.688927","-39.545937","-19.129202","-41.933216","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T081332_20231105T081359_051079_0628D1_397E.zip","7523.342128753662","","","0","S1A_IWDV_0653_0659_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T081308_20231105T081335_051079_0628D1_F23C","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","648","2023-11-05T08:13:35.057399Z","2023-11-05T08:13:08.102Z","SLC","2023-11-05T08:13:08.102Z","2023-11-05T08:13:35.057Z","-17.1119","-40.1619","-16.570389","-38.789055","-16.02574","-41.131924","-18.194208","-39.179585","-17.641869","-41.544479","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T081308_20231105T081335_051079_0628D1_F23C.zip","7523.316659927368","","","0","S1A_IWDV_0648_0654_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T081243_20231105T081310_051079_0628D1_AD5A","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","643","2023-11-05T08:13:10.236557Z","2023-11-05T08:12:43.279Z","SLC","2023-11-05T08:12:43.279Z","2023-11-05T08:13:10.236Z","-15.6191","-39.7961","-15.073918","-38.436413","-14.536152","-40.760643","-16.698772","-38.820545","-16.153603","-41.164707","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T081243_20231105T081310_051079_0628D1_AD5A.zip","7523.2382164001465","","","0","S1A_IWDV_0643_0649_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T081218_20231105T081245_051079_0628D1_4167","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","638","2023-11-05T08:12:45.413659Z","2023-11-05T08:12:18.465Z","SLC","2023-11-05T08:12:18.465Z","2023-11-05T08:12:45.413Z","-14.1264","-39.4332","-13.578256","-38.084568","-13.046685","-40.394096","-15.203464","-38.462616","-14.664758","-40.790066","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T081218_20231105T081245_051079_0628D1_4167.zip","7523.047077178955","","","0","S1A_IWDV_0638_0644_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T081153_20231105T081220_051079_0628D1_BE73","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","633","2023-11-05T08:12:20.596928Z","2023-11-05T08:11:53.640Z","SLC","2023-11-05T08:11:53.640Z","2023-11-05T08:12:20.596Z","-12.6322","-39.0791","-12.080503","-37.740948","-11.555212","-40.036125","-13.706976","-38.113651","-13.174796","-40.424782","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T081153_20231105T081220_051079_0628D1_BE73.zip","7523.091346740723","","","0","S1A_IWDV_0633_0639_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T081127_20231105T081155_051079_0628D1_F6D1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","628","2023-11-05T08:11:55.774030Z","2023-11-05T08:11:27.863Z","SLC","2023-11-05T08:11:27.863Z","2023-11-05T08:11:55.774Z","-11.1081","-38.7254","-10.524304","-37.390572","-10.005447","-39.672054","-12.209055","-37.771198","-11.683316","-40.067146","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T081127_20231105T081155_051079_0628D1_F6D1.zip","7820.4303159713745","","","0","S1A_IWDV_0628_0634_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T081103_20231105T081129_051079_0628D1_3DBC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","623","2023-11-05T08:11:29.991187Z","2023-11-05T08:11:03.042Z","SLC","2023-11-05T08:11:03.042Z","2023-11-05T08:11:29.991Z","-9.5827","-38.3783","-9.024853","-37.059128","-8.512139","-39.328484","-10.652168","-37.421993","-10.133036","-39.703373","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T081103_20231105T081129_051079_0628D1_3DBC.zip","7523.050895690918","","","0","S1A_IWDV_0623_0629_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T081038_20231105T081105_051079_0628D1_DC9E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","618","2023-11-05T08:11:05.168289Z","2023-11-05T08:10:38.219Z","SLC","2023-11-05T08:10:38.219Z","2023-11-05T08:11:05.168Z","-8.0861","-38.0409","-7.525297","-36.729103","-7.018318","-38.989071","-9.153174","-37.087799","-8.639983","-39.357933","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T081038_20231105T081105_051079_0628D1_DC9E.zip","7523.167235374451","","","0","S1A_IWDV_0618_0624_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T081013_20231105T081040_051079_0628D1_30E5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","613","2023-11-05T08:10:40.345392Z","2023-11-05T08:10:13.397Z","SLC","2023-11-05T08:10:13.397Z","2023-11-05T08:10:40.345Z","-6.589","-37.7071","-6.02557","-36.401272","-5.524027","-38.654095","-7.653948","-36.756172","-7.146389","-39.01733","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T081013_20231105T081040_051079_0628D1_30E5.zip","7523.257621765137","","","0","S1A_IWDV_0613_0619_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T080948_20231105T081015_051079_0628D1_4D66","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","608","2023-11-05T08:10:15.522493Z","2023-11-05T08:09:48.559Z","SLC","2023-11-05T08:09:48.559Z","2023-11-05T08:10:15.522Z","-5.0916","-37.3751","-4.525179","-36.073627","-4.028651","-38.322151","-6.154873","-36.425274","-5.652508","-38.680336","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T080948_20231105T081015_051079_0628D1_4D66.zip","7522.7152309417725","","","0","S1A_IWDV_0608_0614_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T080922_20231105T080950_051079_0628D1_82A1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","603","2023-11-05T08:09:50.685207Z","2023-11-05T08:09:22.789Z","SLC","2023-11-05T08:09:22.789Z","2023-11-05T08:09:50.685Z","-3.5648","-37.0419","-2.967699","-35.738201","-2.476348","-37.983353","-4.654202","-36.09877","-4.156995","-38.348793","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T080922_20231105T080950_051079_0628D1_82A1.zip","7773.096060752869","","","0","S1A_IWDV_0603_0609_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T080855_20231105T080925_051079_0628D1_B550","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","598","2023-11-05T08:09:25.029808Z","2023-11-05T08:08:55.201Z","SLC","2023-11-05T08:08:55.201Z","2023-11-05T08:09:25.029Z","-1.9576","-36.6974","-1.299477","-35.384724","-0.813729","-37.627102","-3.10317","-35.76704","-2.611356","-38.012505","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T080855_20231105T080925_051079_0628D1_B550.zip","8356.563817977905","","","0","S1A_IWDV_0598_0604_051079_082","","","","","","","","","","",""
"S1A_WV_SLC__1SSV_20231105T075944_20231105T080623_051079_0628D0_3D24","Sentinel-1A","C-SAR","WV","Wave Mode. Low data rate and 5 m x 20 m spatial resolution. Sampled images of 20 km x 20 km at 100 km intervals along the orbit. The Wave mode at VV polarization is the default mode for acquiring data over open ocean.","51079","82","488","2023-11-05T08:06:23.284312Z","2023-11-05T07:59:44.862Z","SLC","2023-11-05T07:59:44.862Z","2023-11-05T08:06:23.284Z","31.7133","-27.4892","31.7847","-27.360386","31.821505","-27.575119","31.605034","-27.40349","31.641825","-27.617764","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_WV_SLC__1SSV_20231105T075944_20231105T080623_051079_0628D0_3D24.zip","2654.574604988098","","","0","S1A_WVSV_0488_0567_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T075909_20231105T075937_051079_0628CF_74C5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","481","2023-11-05T07:59:37.498745Z","2023-11-05T07:59:09.565Z","SLC","2023-11-05T07:59:09.565Z","2023-11-05T07:59:37.498Z","33.4504","-29.4336","34.08313","-27.898357","34.483868","-30.612352","32.401047","-28.287418","32.80389","-30.947084","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T075909_20231105T075937_051079_0628CF_74C5.zip","7605.4566822052","","","0","S1A_IWDV_0481_0486_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T075843_20231105T075911_051079_0628CF_7804","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","475","2023-11-05T07:59:11.709735Z","2023-11-05T07:58:43.787Z","SLC","2023-11-05T07:58:43.787Z","2023-11-05T07:59:11.709Z","35.0022","-29.0971","35.634655","-27.53248","36.03368","-30.300724","33.954056","-27.92848","34.354946","-30.638147","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T075843_20231105T075911_051079_0628CF_7804.zip","7614.250802993774","","","0","S1A_IWDV_0476_0481_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T075818_20231105T075845_051079_0628CF_A7D3","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","470","2023-11-05T07:58:45.924838Z","2023-11-05T07:58:18.970Z","SLC","2023-11-05T07:58:18.970Z","2023-11-05T07:58:45.924Z","36.5242","-28.762","37.127487","-27.173355","37.525089","-29.997833","35.506023","-27.563089","35.905178","-30.326677","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T075818_20231105T075845_051079_0628CF_A7D3.zip","7324.468751907349","","","0","S1A_IWDV_0471_0476_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T075754_20231105T075821_051079_0628CF_0A0B","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","465","2023-11-05T07:58:21.103995Z","2023-11-05T07:57:54.145Z","SLC","2023-11-05T07:57:54.145Z","2023-11-05T07:58:21.103Z","38.0169","-28.4283","38.619995","-26.806591","39.016422","-29.691597","36.999172","-27.204515","37.396889","-30.024033","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T075754_20231105T075821_051079_0628CF_0A0B.zip","7324.6985206604","","","0","S1A_IWDV_0466_0471_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T075729_20231105T075756_051079_0628CF_8250","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","460","2023-11-05T07:57:56.279042Z","2023-11-05T07:57:29.328Z","SLC","2023-11-05T07:57:29.328Z","2023-11-05T07:57:56.279Z","39.5087","-28.0889","40.111141","-26.431616","40.50666","-29.381664","38.491749","-26.83843","38.888268","-29.718061","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T075729_20231105T075756_051079_0628CF_8250.zip","7324.801970481873","","","0","S1A_IWDV_0461_0466_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T075704_20231105T075731_051079_0628CF_8EC6","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","456","2023-11-05T07:57:31.462311Z","2023-11-05T07:57:04.501Z","SLC","2023-11-05T07:57:04.501Z","2023-11-05T07:57:31.462Z","40.9999","-27.743","41.602001","-26.047239","41.996902","-29.067312","39.982975","-26.464205","40.378559","-29.408472","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T075704_20231105T075731_051079_0628CF_8EC6.zip","7324.695526123047","","","0","S1A_IWDV_0455_0462_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T075638_20231105T075706_051079_0628CF_F75F","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","450","2023-11-05T07:57:06.637357Z","2023-11-05T07:56:38.733Z","SLC","2023-11-05T07:56:38.733Z","2023-11-05T07:57:06.637Z","42.5188","-27.3833","43.148384","-25.637423","43.54298","-28.735867","41.473789","-26.080694","41.868729","-29.094538","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T075638_20231105T075706_051079_0628CF_F75F.zip","7567.39174747467","","","0","S1A_IWDV_0450_0457_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T075611_20231105T075640_051079_0628CF_90CB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","445","2023-11-05T07:56:40.981959Z","2023-11-05T07:56:11.155Z","SLC","2023-11-05T07:56:11.155Z","2023-11-05T07:56:40.981Z","44.1161","-26.9958","44.802109","-25.185143","45.196812","-28.374495","43.013474","-25.673658","43.408085","-28.765018","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T075611_20231105T075640_051079_0628CF_90CB.zip","8138.315787315369","","","0","S1A_IWDV_0445_0452_051079_082","","","","","","","","","","",""
"S1A_EW_SLC__1SDH_20231105T074548_20231105T074651_051079_0628CE_2A8F","Sentinel-1A","C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","51079","82","320","2023-11-05T07:46:51.344531Z","2023-11-05T07:45:48.940Z","SLC","2023-11-05T07:45:48.940Z","2023-11-05T07:46:51.344Z","79.6671","-2.0681","80.231216","12.938263","82.123245","-8.514821","77.114601","1.794684","78.52533","-14.799878","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_EW_SLC__1SDH_20231105T074548_20231105T074651_051079_0628CE_2A8F.zip","7077.10818195343","","","0","S1A_EWDH_0320_0334_051079_082","","","","","","","","","","",""
"S1A_WV_SLC__1SSV_20231105T071556_20231105T073122_051078_0628CD_907E","Sentinel-1A","C-SAR","WV","Wave Mode. Low data rate and 5 m x 20 m spatial resolution. Sampled images of 20 km x 20 km at 100 km intervals along the orbit. The Wave mode at VV polarization is the default mode for acquiring data over open ocean.","51078","81","1147","2023-11-05T07:31:22.633193Z","2023-11-05T07:15:56.957Z","SLC","2023-11-05T07:15:56.957Z","2023-11-05T07:31:22.633Z","-10.7291","165.5053","-10.839993","165.431564","-10.798616","165.618835","-10.659518","165.391876","-10.618193","165.578979","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_WV_SLC__1SSV_20231105T071556_20231105T073122_051078_0628CD_907E.zip","6080.5339097976685","","","0","S1A_WVSV_1147_1332_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T071533_20231105T071548_051078_0628CC_D592","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1142","2023-11-05T07:15:48.914299Z","2023-11-05T07:15:33.838Z","SLC","2023-11-05T07:15:33.838Z","2023-11-05T07:15:48.914Z","-11.3267","167.6659","-12.037817","166.63707","-11.518979","168.903824","-11.127851","166.431","-10.612709","168.689896","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T071533_20231105T071548_051078_0628CC_D592.zip","3808.7541093826294","","","0","S1A_IWDV_1142_1145_051078_081","","","","","","","","","","",""
